timestamp,open,high,low,close,volume
2026-04-02 10:45:00,50843.06,50848.51,50815.36,50817.1,10537.0
2026-04-02 10:50:00,50817.1,50821.95,50789.89,50809.18,10537.0
2026-04-02 10:55:00,50809.18,50809.25,50804.43,50805.84,10537.0
2026-04-02 11:00:00,50805.84,50808.31,50784.35,50795.82,10537.0
2026-04-02 11:05:00,50795.82,50799.57,50770.52,50782.16,10537.0
2026-04-02 11:10:00,50782.16,50806.45,50773.83,50804.53,10537.0
2026-04-02 11:15:00,50804.53,50830.14,50792.87,50815.61,10537.0
2026-04-02 11:20:00,50815.61,50847.02,50813.36,50837.31,10537.0
2026-04-02 11:25:00,50837.31,50867.47,50832.97,50864.41,10537.0
2026-04-02 11:30:00,50864.41,50889.79,50856.95,50883.69,10537.0
2026-04-02 11:35:00,50883.69,50910.44,50865.74,50909.83,10537.0
2026-04-02 11:40:00,50909.83,50935.61,50905.28,50922.8,10537.0
2026-04-02 11:45:00,50922.8,50923.29,50913.18,50915.93,10537.0
2026-04-02 11:50:00,50915.93,50959.63,50890.72,50949.44,10537.0
2026-04-02 11:55:00,50949.44,50953.39,50948.5,50953.24,10537.0
2026-04-02 12:00:00,50953.24,50957.27,50935.8,50951.14,10537.0
2026-04-02 12:05:00,50951.14,50970.8,50944.28,50962.92,10537.0
2026-04-02 12:10:00,50962.92,50966.09,50950.51,50961.72,10537.0
2026-04-02 12:15:00,50961.72,50975.68,50955.21,50969.75,10537.0
2026-04-02 12:20:00,50969.75,51001.25,50965.97,50991.51,10537.0
2026-04-02 12:25:00,50991.51,51026.91,50986.72,51013.18,10537.0
2026-04-02 12:30:00,51013.18,51016.62,51005.08,51012.53,10537.0
2026-04-02 12:35:00,51012.53,51025.67,50986.63,51019.63,10537.0
2026-04-02 12:40:00,51019.63,51059.41,51008.79,51054.76,10537.0
2026-04-02 12:45:00,51054.76,51096.94,51029.59,51079.02,10537.0
2026-04-02 12:50:00,51079.02,51138.28,51077.87,51131.05,10537.0
2026-04-02 12:55:00,51131.05,51167.95,51118.7,51165.94,10537.0
2026-04-02 13:00:00,51165.94,51205.14,51151.58,51199.48,10537.0
2026-04-02 13:05:00,51199.48,51211.85,51186.98,51187.29,10537.0
2026-04-02 13:10:00,51187.29,51228.61,51185.25,51214.25,10537.0
2026-04-02 13:15:00,51214.25,51228.38,51208.68,51226.17,10537.0
2026-04-02 13:20:00,51226.17,51229.69,51220.63,51229.28,10537.0
2026-04-02 13:25:00,51229.28,51251.83,51210.13,51245.58,10537.0
2026-04-02 13:30:00,51245.58,51278.36,51237.22,51275.56,10537.0
2026-04-02 13:35:00,51275.56,51299.06,51268.43,51296.88,10537.0
2026-04-02 13:40:00,51296.88,51310.04,51290.74,51293.26,10537.0
2026-04-02 13:45:00,51293.26,51324.25,51289.07,51319.23,10537.0
2026-04-02 13:50:00,51319.23,51326.36,51317.83,51319.98,10537.0
2026-04-02 13:55:00,51319.98,51342.24,51305.18,51336.54,10537.0
2026-04-02 14:00:00,51336.54,51351.24,51336.22,51343.63,10537.0
2026-04-02 14:05:00,51343.63,51358.36,51329.13,51352.56,10537.0
2026-04-02 14:10:00,51352.56,51383.52,51343.19,51379.26,10537.0
2026-04-02 14:15:00,51379.26,51386.57,51364.32,51372.88,10537.0
2026-04-02 14:20:00,51372.88,51427.13,51363.05,51420.97,10537.0
2026-04-02 14:25:00,51420.97,51428.63,51397.03,51399.26,10537.0
2026-04-02 14:30:00,51399.26,51404.28,51394.14,51402.23,10537.0
2026-04-02 14:35:00,51402.23,51436.53,51396.01,51423.46,15806.0
2026-04-02 14:40:00,51423.46,51456.98,51417.55,51447.76,15806.0
2026-04-02 14:45:00,51447.76,51465.68,51439.32,51458.6,15806.0
2026-04-02 14:50:00,51458.6,51483.29,51454.31,51470.46,15806.0
2026-04-02 14:55:00,51470.46,51491.54,51468.3,51490.8,15806.0
2026-04-02 15:00:00,51490.8,51506.74,51486.12,51498.29,15806.0
2026-04-02 15:05:00,51498.29,51537.36,51496.53,51535.66,15806.0
2026-04-02 15:10:00,51535.66,51559.47,51524.35,51554.94,15806.0
2026-04-02 15:15:00,51554.94,51568.48,51550.77,51567.36,15806.0
2026-04-02 15:20:00,51567.36,51576.18,51535.91,51548.75,15806.0
2026-04-02 15:25:00,51548.75,51554.67,51543.61,51548.75,15806.0
